clean,label
gelisah banget kayak tuh gua yaudah mood beranta jantung detak kuat rasanyaada,1.0
cemas kayak orang omong jujur bohong kikuk,1.0
gelisah banget gue aduh,1.0
gelisah menyerahhanya,1.0
gelisah banget gue jujurly,1.0
banget cemas tidur takut gue bangun langsung gin gasuka anjir cemascemas wehh,1.0
banget gelisah kemarin,1.0
cemas enggak mata mulu kepala henti munculin tatap,1.0
cemas orang ikhlas,1.0
napas gelisah banget anjir,1.0
gelisah cemas kemarin mati istri sadar kaku,1.0
kalo langsung ekstrovert kesini lho cemas kayak takut enggak tau orang gua suka keringetan nervous ketemu um plis rumah kenapaaaaaa giniiitrs gituuuuuuu,1.0
resah gelisah gundah haa,1.0
gelisah banget kayak tuh gua yaudah mood beranta jantung detak kuat rasanyaada,1.0
cemas,1.0
gel gelisah tidur bangun asu,1.0
eh gelisah gin yaallah,1.0
napas gelisah banget anjir,1.0
bingung kemarin gelisah enggak tau hmm maua kapai,1.0
gelisah hati tau tahan allah semangat berjalanhari berlaluseiring terlukaaya kau uji sabar terjadiampuni lemah hilang juang,1.0
cemas normal ilangin sihplease want be,1.0
gelisah serang,1.0
banget tidur pikir gelisah cemas kayak takut enggak tau sedih khawatir tibatiba gin kemarin my adf,1.0
banget cemas enggak im sok sorry kasih bahagiain anak lihat semangat cemaslg badmoodtp law school,1.0
salah cemas kayak takut ken kalo degan deg anxiety hilang buka benar tahap whatsapp useless bahas tugas pamer situ,1.0
gelisah banget mampus,1.0
tidur ken allah gelisah enggak bikin langsung stres doang benar karuan katai lebay gara iya,1.0
badai gemuruh riuh gelisah wrong daritadi sesak whats,1.0
banget anjir gelisah gin subuh keneh gerangan,1.0
gelisah gue degan mulu cemasdeg,1.0
eh gelisah gin yaallah,1.0
cemas allah atur perihal takdir lembar daun jatuh,1.0
gelisah banget tidur enggak bingung enak bawa,1.0
gelisah resah,1.0
banget enak bawa tonton tidur cemas enggak orang hidup ganggu tida,1.0
gin badan gelisah tidur bawa stres lemes overthinking menang gbisa pengennua,1.0
sayang enggak tips over cemas moga keluarga tinggal mama sehat perempuan umur ratarata,1.0
gelisah malam fess,1.0
hati gelisah tenang cari tani sepimenghempas dihatimencoba diriyang khianat,1.0
gelisah menyerahhanya,1.0
gelisah bikin mulu anjg,1.0
banget enggak hidup kali cemas kalo suka was rumah gaksi,1.0
banget sayang cemas kayak enggak aneh kalo sakit pagi tahan ku badan dokter obat fisik cont minum,1.0
gelisah ah uh mmhhh,1.0
gelisah banget tidur gue enak mikir kali ngalamin cemas takut enggak aneh kalo tahan mental ganggu butuh adit stalking ajar buruk,1.0
enggak tau suka guys takutin cemas kayak takut sbnrnya sihasli bgtgw mainingigitin kuku,1.0
gelisah thr tukin koe,1.0
gelisah banget kayak nyaman emosi pms senggol sitik nanges istighfar banyakbanyak nduk,1.0
gelisah mulu capek,1.0
banget anjir gelisah gin yaallah,1.0
tau asa tibatiba an banget cemas takut kalo degan langsung jantung deg kencang keringetan mamah mmh tubuh,1.0
nyenyak sakit nih gelisah tidur enggak mulu,1.0
gelisah mulu susah hati cemas takut enggak ken nang tahan capek nyerah organisasi kampus fisik rapat udahan,1.0
gelisah banget enggak tau bawaanya,1.0
gelisah resah iring,1.0
gelisah banget,1.0
gelisah pikir cemas takut enggak tau ken orang me suka panik time tipe,1.0
yaallah gelisah gin jalan hidup,1.0
gelisah merana cemas enggak galau,1.0
gelisah resah restive,1.0
banget cemas kayak enggak gue kalo is out my umur time serius tambah injak running,1.0
banget cemas enggak tau ken nang pas mata air dada sek nangisin heheheheh,1.0
cemas rek biar kapai reda,1.0
gelisah banget kayak enggak gue manusia akun trauma aplot gambar belah rujak random fine ofensif,1.0
cemas pagi jalan tuhan kasih siang rabu puasa kelas kejar target pindah kuis mesra data buka,1.0
gelisah tidur enggak ken allah doang,1.0
cemas kalo orang gua cemasin gelisah tau sakit kene dada gila hm,1.0
mulu gelisah ken nang capek sesak pusing overthinking pasuk ruang,1.0
gelisah enggak main sch candu hp ngilanginnya,1.0
tidur takut bangun langsung gin gasuka anjir wehh gue mulu kemarin cemascemas,1.0
gin lemes gelisah tau mood badan cepat arah kujur acakacakan,1.0
tidur nyenyak tips relax gelisah enggak biar tonton youtube,1.0
gelisah serba salah mundur sayang maju ragu diam resah,1.0
eh gelisah gin minggu,1.0
banget enggak gue kalo is out my time serius tambah injak running cemas kayak rasai bawa gin hidup an fase umur hasilin ovethingking,1.0
gel gelisah tidur bangun asu,1.0
gelisah pikir hidup,1.0
cemas aneh jantung suka doang gelisah mundur enggak kalo bilang teman apaapa tenangin teliti lamaits oke bom nyusun skripsiits wisuda rencanagakpapa magang,1.0
banget tidur cemas bawa tonton enggak enak bikin halhal overthinkingkesepiancemasbadmoodsedihkeinget hatigitu,1.0
hati enggak asa an gawe cemas tau gue degan deg kagak,1.0
tidur duh gelisah enggak pas jam suka an tanyarl gatenang cegah,1.0
banget gelisah hati tenang lagu dengar hidup alquran serabut tanda landa corona rona renung ranah mainmain,1.0
gelisah banget kayak enggak ra tbtb paaan gblok,1.0
tidur orang hidup tida cemas enggak gue ken mikir parah mual ganggu siang kondisi amp muntah ketemu panic attack dokter napas makan nganter miko satunyadipikir yapanik situasi almost,1.0
cemas gelisah enggak pas jam suka an tanyarl gatenang cegah,1.0
gelisah banget enggak kadang bikin asa tibatiba parah berat stop anxiety jujur musuh alas detail berbulanbulan cemas cerita tulis skenario,1.0
enggak gelisah tidur mulu far,1.0
gelisah banget,1.0
gelisah mulu capek,1.0
gelisah banget pikir cemas rasai bilang semangat capek gas jujursih capeeeee plan abcdefg,1.0
gelisah banget moga enggak tuh gaenak daritadi cemas tau asa tibatiba deg an,1.0
cemas penuh lari tapak batu pijak perlahan resap emosi,1.0
gelisah resah harap iring dialog yag erti,1.0
cemas tremor,1.0
gelisah takut benerbener,1.0
cemas rasanyaa,1.0
gelisah cemas takut kalo khawatir gua mikir bahagia relationship,1.0
cemas takut sedih langsung tbtb kali neng sumpah eh loh pokok campur aduk bimbanggelisahsedih,1.0
gelisah ken nang capek pusing overthinking pasuk ruang sesak lu bipolar kambuh selamat nafastremorcemasketakutanselfharm,1.0
cemas enggak rasai asa muncul allah kali motivasi,1.0
cemas gue orang keluh lebaran entar rada pertnyaan template aduu,1.0
cemas tau gue degan deg kagak,1.0
gelisah resah,1.0
banget tidur pikir cemas kayak enggak tau,1.0
cemas kalo temenku reply tweetku menganduy opini,1.0
gelisah banget tidur pikir enggak,1.0
gelisah menyerahhanya,1.0
cemas harap,1.0
bangun gelisah tidur kayak kalo asa cari posisi perhati ki,1.0
gelisah banget kayak tuh gua yaudah mood beranta jantung detak kuat rasanyaada,1.0
gelisah banget kemarin,1.0
suasana ganggu gelisah turun landa iring sialhujan deras,1.0
gelisah banget pikir enggak bingung kadang kalo orang suka pusing gana baaaiiiiiiik balas,1.0
gelisah resah takut jantung otak habis minggu kepala badan sejuk benda debar penatt seram fikir diabaikanjiwa,1.0
gelisah enggak hm tidor,1.0
gelisah tidur imajinasi malas cemas kayak kalo akibat alas pms emosional dilatarbelakangi insekuritas tingkat hormonhormon lebay begitu,1.0
banget gue nya fase cemas takut spekulasi,1.0
tidur kayak tau bangun saran gin biar neng kasih terima degdegan obat gelisah enggak pas jam suka an tanyarl gatenang cegah,1.0
gelisah susah malam kalo mulu nih galau merana patil,1.0
banget tuhan cemas istirahat kadang lihat mikir capek stres ujung besok entar kudu ijo tpinya wes sikluse huhuuuuuu,1.0
banget susah enggak sakit hidup hilang tips kepo aka any gelisah hati orang banding iri jiwa,1.0
pikir gelisah banget tidur enggak,1.0
cemas kalo jantung suka doang gelisah kayak enggak tau aneh ganjal,1.0
ragu cemas kalo jodoh utuh,1.0
banget gelisah pagi sumpah,1.0
suka gelisah takut kalo langsung asa orang rumah obrol motor,1.0
rasai gua cemas enggak tau kalo sedih langsung orang tuh cari suka gasuka,1.0
gelisah banget gue aduh,1.0
gue gelisah tidur bangun pagi mah dibangunin judul larut,1.0
cemas gelisah banget enggak enak harap orang hidup ngilanginnya,1.0
cemas cerita skenario gelisah banget enggak kadang bikin asa tibatiba parah berat stop anxiety jujur musuh tulis alas detail berbulanbulan,1.0
gelisah bayang siksa cemas sedih hidup bahagia hadap gerak pintutak proses,1.0
banget gelisah coy enggak rasai tau gue bingung sedih tenang asa nya ku allah anak senang smape bgung pasrah shaina,1.0
gelisah gitudeh,1.0
gelisah damai engkau,1.0
gelisah cemas takut enggak aneh kalo tahan mental ganggu butuh adit stalking ajar buruk,1.0
gelisah kayak kalo mulu gin kebnykan dosa,1.0
bikin pikir cemas tbtb tinggal allah mati eh masjid,1.0
gelisah,1.0
pikir cemas besok,1.0
gelisah hilang amin,1.0
tidur enggak gelisah banget pikir kayak takut sedih bikin otak ledak penuh stres campur aduk,1.0
banget enggak gelisah tidur,1.0
kayak tenang nya gelisah hati enggak gue bawa pas mulu allah penuh anxious rumah marah ati kea akdhsksks dengki,1.0
pikir hati kayak rasai gue tuh otak bahagia inti capesedihkeselgelisah travelling detik pokok campur aduk bimbanggelisahsedih,1.0
pikir banget cemas gue bikin kejut penuh sumpah guru,1.0
gelisah banget hati cemas,1.0
gelisah dadak ye,1.0
gelisah hati banget tidur susah cemas kayak takut enggak mata sakit akhirakhir ganggu kepala jam jadwal pusing ngontrol sahur jamin,1.0
tibatiba hati cemas enggak tau asa deg an gawe,1.0
gelisah cemas kayak takut enggak tau sedih khawatir tibatiba gin kemarin my adf,1.0
gelisah hati resah orang baca amp adu rabbmu alquran sejuk nyinyir,1.0
gelisah resah kalo tangan amp bedongan lepas gera kaki,1.0
banget tau cemas enggak tuh gua dream dipimdahin unit anjrit,1.0
resah ken gelisah banget pikir takut enggak bingung sedih semangat ah marah jenuh kalut,1.0
gelisah tidur,1.0
gelisah tidur banget kayak enggak sumpah tidurtidur tidurgelisah,1.0
cemas normal ilangin sihplease want be,1.0
gelisah resah,1.0
gelisah batin rasanye,1.0
gelisah tidur bangun asu,1.0
gelisah banget tidur enggak,1.0
kayak bawa nya mulu gelisah enggak bikin tenang minggu,1.0
gelisah resah cemas gelisahharapharap,1.0
banget tidur enggak gelisah pikir minggu besok senin,1.0
gelisah banget tidur pikir hati enggak tau bangun tenang gin kagak serasa numpuk,1.0
enggak tau gelisah mulu,1.0
gelisah tunggu bahagia lambat pendek,1.0
gelisah banget pikir enggak nya ketuk dm,1.0
capek banget cemas enggak kadang muncul tuhan raguin jlasss,1.0
gin gelisah banget kayak enggak anjir tugas gabut munculbiasanya seninselasa deadlinenya rabukamis,1.0
banget gelisah hati orang im pujuk terfikir nak nothing,1.0
gelisah tidur jaya online at what is wrong with me,1.0
gelisah banget gue asa,1.0
salah kalo baca gejala kasih mens pms gelisahka gelisah jantung skripsi bahaya selesai,1.0
gelisah mulu capek,1.0
gelisah banget kayak enggak ra tbtb paaan gblok,1.0
gelisah takut with me gua going puncak stres berisik after out my friends yesterday that makes feel kinda better yes anxiety aktif but well hope ill gain some weight this badai bismillaah,1.0
gelisah tidur kayak kalo asa cari posisi perhati ki,1.0
hati gelisah enggak bikin tenang minggu,1.0
banget gelisah hati rundung resahjiwa,1.0
asu gelisah tidur bangun degan coba,1.0
enggak mulu gelisah tau mood badan cepat arah kujur acakacakan,1.0
pikir tuhan milik cemas kadang syukur depansetidaknya amal,1.0
gelisah enggak tau allah pikir hati kayak rasai gue tuh otak bahagia campur aduk inti capesedihkeselgelisah travelling detik,1.0
gelisah hati ken tenang khawatir lagu ku tiada gelisahakan jelang jalan yesusmaka nyanyi esok nangissoalnya melakukannyamaaf tuhan,1.0
gelisah pas coba khawatir ikhlas esok hidup kabar ubah kegelisanku lekas pergi,1.0
gelisah banget tidur cemas enggak yaallah,1.0
enggak bikin tenang gelisah pikir minggu besok senin,1.0
gelisah beda giniiiii,1.0
gelisah,1.0
ngalihin fokus cemas,1.0
resah gelisah turun landa iring sialhujan deras,1.0
tunggu ketidakpastian cemas harap,1.0
enggak rasai tau gua cemas orang ikhlas,1.0
cemas tremor,1.0
banget cemas nang harap,1.0
banget hati cemas,1.0
banget gelisah tidur enggak ken allah doang,1.0
cemas tuhkan,1.0
gelisah banget kayak enggak anjir tugas gabut munculbiasanya seninselasa deadlinenya rabukamis,1.0
enggak aneh kalo suka doang gelisah cemas jantung berdebarfix,1.0
gelisah banget pikir mikir anteng enggak tau bikin tenang asa saran lagu tibatiba muncul gusargelisah gin thanks,1.0
gelisah thr tukin koe,1.0
gelisah,1.0
jalan hidup gelisah tenang gin baca biar,1.0
banget cemas gue anjir,1.0
gelisah resah takut jantung otak habis minggu kepala badan sejuk benda debar penatt seram fikir diabaikanjiwa,1.0
gelisah pas coba khawatir ikhlas esok hidup kabar ubah kegelisanku lekas pergi,1.0
tau cemas enggak tenang nya mikir biar gampang menit caraa mikirrin negatif hidupp pikirin,1.0
cemas kalo tuh muncul gin bilang mental an hebat overthinking help sore hebattt gelisah enggak jujur lo hh,1.0
tidur enggak suka gelisah gin duh anjeng,1.0
hati gue gelisah susah malam kalo mulu nih galau merana patil,1.0
kalo gin copot gelisah jantung skripsi bahaya selesai,1.0
gelisah,1.0
minggu gelisah gin eh,1.0
cemas mah biar gelisah istirahat kayak ganjel,1.0
gelisah hati diam rl enggak enak bikin halhal overthinkingkesepiancemasbadmoodsedihkeinget hatigitu,1.0
gin habis gelisah mundur enggak kalo bilang teman apaapa tenangin teliti lamaits oke bom nyusun skripsiits wisuda rencanagakpapa magang,1.0
gelisah banget tidur enggak coba sakit ngantuk kepala merem,1.0
enggak bikin minggu gelisah tenang,1.0
resah gelisah hati kayak enggak tau sedih turun gundah senang kompromi isi gondola wahana,1.0
cemas kemarin istri sadar kaku bingung ubah mati kau serasa gelisahhati,1.0
kayak kalo asa cari perhati ki gelisah tidur pikir benerbener coba jam posisi kunjung lelap ngendaliinnya,1.0
cemas banget susah takut orang allah tremor ngenal takutcemaskhawatir,1.0
gelisah hati enggak enak tenang pokok banyak dzikir yuk,1.0
tenang gelisah hati rundung resahjiwa,1.0
gelisah enggak tau bingung kemarin,1.0
cemas enggak mikir gue nang bikin nya khawatir au like sender explain tags literally brutal,1.0
gelisah banget pikir mikir anteng enggak tau bikin tenang asa saran lagu tibatiba muncul gusargelisah gin thanks,1.0
susah hati gelisah moga enggak tenang asa tuhan buruk firasat,1.0
gin gelisah tidur istirahat ken minggu kepala penuh pdh,1.0
gelisah jalan cemas kayak rasai bawa gin hidup an fase umur hasilin ovethingking,1.0
cemas enggak tau,1.0
gelisah tidur enggak ken allah doang,1.0
gelisah banget,1.0
allah hilang gelisah hati mah mulut omong,1.0
hati orang banding iri gelisah asa jiwa beda anggap managerku layak usia tua tarik,1.0
gelisah kalo an blank keti acakacak,1.0
gelisah astagfirullah,1.0
susah hati enggak halhal pokok henti alas dampak bodo yaudahlah ngeganggu argghh gelisah banget pikir kayak takut sedih bikin otak ledak penuh stres campur aduk,1.0
gelisah resah orang pagi gin like nothing dewasa yasemalem gelisahbesok happened,1.0
cemas enggak tau kadang jantung minggu degdegan stres tanyarl normal,1.0
gelisah,1.0
gelisah takut benerbener,1.0
gelisah banget dekdekan yaaku,1.0
hilang gelisah hati tenang nya allah overthinking,1.0
gue bawa degan orang sntai gelisah kayak tau bingung sedih nya egk tpie bobo,1.0
gelisah,1.0
bingung bawa gelisah banget tidur cemas enggak gue enak mikir kali ngalamin ganggu,1.0
gelisah banget hati cemas keluarga enggak allah malas nyaman lebaran ketemu ditanyain macemmacem apaapa fak,1.0
gelisah banget hati,1.0
gelisah banget anjir,1.0
gelisah tidur takut bawa kadang kalo degan mulu allah nafas berat bangetkenapa yakaya,1.0
gelisah banget gue aneh degan tuh gin suka hati cemas enggak tau asa deg an gawe,1.0
banget tidur enggak gelisah pikir minggu besok senin,1.0
gelisah resah gelisahmbohlah,1.0
gelisah jujur hh cemas takut enggak lo saking gugup pengin muntah,1.0
cemas takut enggak tau ken orang me suka panik time tipe,1.0
cemas kayak takut enggak tau bawa kalo degan asa khawatir tunggu deg lo sidang paham beda dicemasin gelisah jantung skripsi bahaya selesai,1.0
banget tidur pikir gelisah cemas kayak takut enggak tau sedih khawatir tibatiba gin kemarin my adf,1.0
cemas gelisah banget pikir enggak tau tenang asa mikir anteng,1.0
gelisah hati allah hilang,1.0
cemas gelisah resah harap iring erti,1.0
pikir cemas istirahat kadang lihat mikir capek stres ujung besok entar kudu ijo tpinya wes sikluse huhuuuuuu,1.0
gelisah merana cemas enggak galau,1.0
gelisah galau merana,1.0
enggak gelisah banget tidur pikir kayak pas bangun langsung jelek,1.0
gelisah salah kalo baca gejala kasih skripsi mens pms gelisahka,1.0
nang cemas harap,1.0
gelisah hati enggak tenang gin kerja mesti was,1.0
gelisah banget kayak takut malam lupa ngerjain toxic yaalah anjr,1.0
mulu nih gelisah hati enggak tau gue allah,1.0
cemas rek biar kapai reda,1.0
gelisah hati enggak tau gue allah,1.0
cemas gelisah takut orang sentuh wajah bunyi jarijari tangan,1.0
banget sayang cemas kayak enggak aneh kalo sakit pagi tahan ku badan dokter obat fisik cont minum,1.0
cemas pusing,1.0
gin gelisah banget kayak enggak anjir tugas gabut munculbiasanya seninselasa deadlinenya rabukamis,1.0
